"","iyear","provstate","city","latitude","longitude","attacktype1_txt"
"1702",1985,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1703",1985,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1704",1985,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1705",1985,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1706",1985,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"1707",1985,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1708",1985,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"1709",1985,"Valle del Cauca","Unknown",3.800889,-76.641271,"Armed Assault"
"1710",1985,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1711",1985,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1712",1985,"Valle del Cauca","Cartago",4.74871,-75.91319,"Armed Assault"
"1713",1985,"Valle del Cauca","Florida",3.322222,-76.234722,"Armed Assault"
"1714",1985,"Valle del Cauca","Florida",3.322222,-76.234722,"Armed Assault"
"1715",1985,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1716",1985,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"1717",1985,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"1718",1985,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"1719",1985,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"1720",1985,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"1721",1985,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"1722",1985,"Meta","El Castillo district",3.56375,-73.79515,"Unknown"
"1724",1985,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"1725",1985,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"1726",1985,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"1727",1985,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"1728",1985,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"1729",1985,"Valle del Cauca","Tulua",4.085809,-76.197188,"Armed Assault"
"1731",1985,"Valle del Cauca","Tulua",4.085809,-76.197188,"Armed Assault"
"1732",1985,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1733",1985,"Cundinamarca","Topaipi",5.336134,-74.303539,"Armed Assault"
"1734",1985,"Casanare","Morichal Viejo",5.348284,-71.083204,"Hostage Taking (Kidnapping)"
"1735",1985,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1736",1985,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"1738",1985,"Antioquia","Caucasia",7.987804,-75.197092,"Armed Assault"
"1740",1985,"Cauca","Sucre",2.0376,-76.92505,"Armed Assault"
"1741",1985,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"1742",1985,"Cauca","Pitayo",2.750014,-76.300055,"Assassination"
"1743",1985,"Quindio","Armenia",4.528694,-75.703846,"Bombing/Explosion"
"1744",1985,"Arauca","Fortul",6.792231,-71.775544,"Assassination"
"1745",1985,"Bogota","Bogota",4.667128,-74.106056,"Assassination"
"1746",1985,"Cauca","Totoro",2.51379,-76.38945,"Armed Assault"
"1747",1985,"Valle del Cauca","Yumbo",3.583748,-76.495727,"Bombing/Explosion"
"1748",1985,"Valle del Cauca","Yumbo",3.583748,-76.495727,"Armed Assault"
"1749",1985,"Antioquia","Medellin",6.242026,-75.564766,"Hijacking"
"1750",1985,"Huila","Unknown",2.535935,-75.52767,"Armed Assault"
"1751",1985,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"1752",1985,"Bogota","Bogota",4.667128,-74.106056,"Assassination"
"1753",1985,"Bogota","Bogota",4.667128,-74.106056,"Unknown"
"1754",1985,"Bogota","Bogota",4.667128,-74.106056,"Unknown"
"1755",1985,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1756",1985,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1757",1985,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1758",1985,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1759",1985,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1760",1985,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1761",1985,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1762",1985,"Bogota","Bogota",4.667128,-74.106056,"Unknown"
"1763",1985,"Cesar","Pueblo Bello",10.416624,-73.583511,"Unknown"
"1764",1985,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"1765",1985,"Bogota","Bogota",4.667128,-74.106056,"Unknown"
"1766",1985,"Cauca","Loma Amarilla",2.715833,-76.440833,"Armed Assault"
"1767",1985,"Cauca","Jambalo",2.85,-76.316667,"Armed Assault"
"1768",1985,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"1769",1985,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"1770",1985,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1771",1985,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"1772",1985,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"1773",1985,"Antioquia","Urrao",6.31609,-76.13397,"Unknown"
"1774",1985,"Antioquia","Urrao",6.31609,-76.13397,"Armed Assault"
"1775",1985,"Antioquia","Mutata",7.243889,-76.435556,"Armed Assault"
"1776",1985,"Antioquia","Urrao",6.31609,-76.13397,"Armed Assault"
"1777",1985,"Bogota","Bogota",4.667128,-74.106056,"Assassination"
"1778",1985,"Vichada","Hormiga",3.72857,-69.55075,"Assassination"
"1779",1985,"Antioquia","Caramanta",5.548323,-75.6441,"Armed Assault"
"1780",1985,"Meta","San Juan de Arama",3.372457,-73.873772,"Assassination"
"1781",1985,"Antioquia","Uraba",6.828333,-75.513056,"Bombing/Explosion"
"1782",1985,"Valle del Cauca","Cali",3.429344,-76.516037,"Armed Assault"
"1783",1985,"Sucre","El Beque",9.310406,-75.451347,"Armed Assault"
"1784",1985,"Bogota","Bogota",4.667128,-74.106056,"Hostage Taking (Barricade Incident)"
"1785",1985,"Choco","Unknown",5.252803,-76.825965,"Unknown"
"1786",1985,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"1788",1985,"Antioquia","Turbo",8.09242,-76.72738,"Bombing/Explosion"
"1789",1985,"Antioquia","Turbo",8.09242,-76.72738,"Armed Assault"
"1790",1985,"Antioquia","Zaragoza",7.491752,-74.868183,"Armed Assault"
"1791",1985,"Valle del Cauca","Cali",3.429344,-76.516037,"Armed Assault"
"1792",1985,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1793",1985,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"1794",1985,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1795",1985,"Sucre","Galeras",9.160896,-75.047881,"Unknown"
"1796",1985,"Norte de Santander","Oru",8.638953,-72.918372,"Hostage Taking (Kidnapping)"
"1798",1985,"Antioquia","Concepcion",6.395033,-75.259437,"Assassination"
"1799",1985,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"1800",1985,"Cesar","Aguachica",8.308585,-73.613541,"Hostage Taking (Kidnapping)"
"1801",1985,"Cesar","Aguachica",8.308585,-73.613541,"Hostage Taking (Kidnapping)"
"1802",1985,"Cesar","Aguachica",8.308585,-73.613541,"Hostage Taking (Kidnapping)"
"1803",1985,"Antioquia","Turbo",8.09242,-76.72738,"Hostage Taking (Barricade Incident)"
"1804",1985,"Vichada","Nuevo Antiquia",6.09475,-69.39188,"Hostage Taking (Kidnapping)"
"1805",1985,"Antioquia","Medellin",6.242026,-75.564766,"Assassination"
"1806",1985,"Cordoba","Planeta Rica",8.408869,-75.581913,"Armed Assault"
"1807",1985,"Valle del Cauca","Vijes",3.70018,-76.44118,"Armed Assault"
"1808",1986,"Bolivar","San Cayetano",10.08232,-75.13784,"Armed Assault"
"1809",1986,"Bogota","Bogota",4.667128,-74.106056,"Assassination"
"1810",1986,"Santander","Bucaramanga",7.116294,-73.120026,"Assassination"
"1811",1986,"Huila","Colombia",3.375833,-74.801389,"Assassination"
"1812",1986,"Narino","San Lorenzo",1.50312,-77.215513,"Armed Assault"
"1813",1986,"Cauca","Silvia",2.61091,-76.37917,"Hostage Taking (Kidnapping)"
"1814",1986,"Cauca","Unknown",2.243589,-77.010385,"Hostage Taking (Kidnapping)"
"1815",1986,"Cauca","Silvia district",2.61091,-76.37917,"Armed Assault"
"1816",1986,"Cauca","Morales",2.756736,-76.629934,"Armed Assault"
"1817",1986,"Meta","Puerto Lleras",3.2694,-73.37616,"Armed Assault"
"1818",1986,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"1819",1986,"Cauca","Suarez",2.95258,-76.69297,"Armed Assault"
"1820",1986,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"1821",1986,"Santander","Unknown",6.643708,-73.653621,"Armed Assault"
"1822",1986,"Meta","Mesetas",3.38463,-74.04335,"Armed Assault"
"1824",1986,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"1825",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Hostage Taking (Kidnapping)"
"1826",1986,"Bogota","Bogota",4.667128,-74.106056,"Unknown"
"1827",1986,"Valle del Cauca","La Union",4.53581,-76.10659,"Hostage Taking (Kidnapping)"
"1828",1986,"Antioquia","Itagui",6.17215,-75.609571,"Armed Assault"
"1829",1986,"Cordoba","Unknown",8.402925,-75.899867,"Armed Assault"
"1830",1986,"Tolima","Villarrica",3.934847,-74.601414,"Armed Assault"
"1831",1986,"Antioquia","Itagui",6.17215,-75.609571,"Unknown"
"1832",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"1833",1986,"Valle del Cauca","Jamundi",3.261782,-76.540886,"Armed Assault"
"1834",1986,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"1835",1986,"Santander","Unknown",6.643708,-73.653621,"Armed Assault"
"1836",1986,"Antioquia","Turbo",8.09242,-76.72738,"Bombing/Explosion"
"1837",1986,"Arauca","Arauca",7.08582,-70.75779,"Bombing/Explosion"
"1838",1986,"Bogota","Bogota",4.667128,-74.106056,"Hostage Taking (Kidnapping)"
"1839",1986,"Cordoba","Cintura",8.433477,-75.269052,"Armed Assault"
"1841",1986,"Valle del Cauca","La Voragine",3.343884,-76.592269,"Armed Assault"
"1842",1986,"Valle del Cauca","Pance",3.328434,-76.638679,"Armed Assault"
"1844",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Armed Assault"
"1845",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Armed Assault"
"1846",1986,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"1848",1986,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"1849",1986,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"1850",1986,"Antioquia","Frontino",6.77099,-76.13185,"Armed Assault"
"1851",1986,"Bogota","Bogota",4.667128,-74.106056,"Assassination"
"1852",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Armed Assault"
"1853",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Armed Assault"
"1854",1986,"Valle del Cauca","Cali",3.450556,-76.474444,"Armed Assault"
"1855",1986,"Cordoba","Jejecito",8.86837,-76.12522,"Assassination"
"1856",1986,"Cauca","Caloto",3.035795,-76.408327,"Bombing/Explosion"
"1857",1986,"Valle del Cauca","Cali",3.450556,-76.474444,"Bombing/Explosion"
"1858",1986,"Cesar","La Solana",8.103889,-73.639444,"Hostage Taking (Barricade Incident)"
"1859",1986,"Arauca","Saravena district",6.95284,-71.87514,"Hostage Taking (Kidnapping)"
"1860",1986,"Cauca","Toribio",2.95485,-76.26825,"Armed Assault"
"1861",1986,"Cordoba","Pueblo Nuevo",8.50099,-75.50833,"Hostage Taking (Kidnapping)"
"1862",1986,"Bogota","Bogota",4.667128,-74.106056,"Hostage Taking (Kidnapping)"
"1863",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Armed Assault"
"1864",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Armed Assault"
"1865",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Armed Assault"
"1866",1986,"Cauca","Corinto",3.173882,-76.259454,"Unknown"
"1867",1986,"Cundinamarca","La Chorrea",4.66736,-74.349217,"Assassination"
"1868",1986,"Cauca","Toribio",2.95485,-76.26825,"Armed Assault"
"1869",1986,"Valle del Cauca","Florida",3.322222,-76.234722,"Hostage Taking (Kidnapping)"
"1870",1986,"Cauca","Toribio",2.95485,-76.26825,"Armed Assault"
"1871",1986,"Antioquia","Turbo",8.09242,-76.72738,"Armed Assault"
"1872",1986,"Antioquia","Currulao",7.99221,-76.63719,"Armed Assault"
"1873",1986,"Santander","Bucaramanga",7.116294,-73.120026,"Bombing/Explosion"
"1874",1986,"Cauca","Miranda",3.250582,-76.227643,"Bombing/Explosion"
"1875",1986,"Santander","Barrancabermeja",7.060051,-73.853115,"Bombing/Explosion"
"1876",1986,"Norte de Santander","Pamplona",7.376579,-72.64831,"Bombing/Explosion"
"1877",1986,"Norte de Santander","Cucuta",7.894195,-72.503885,"Bombing/Explosion"
"1878",1986,"Santander","Bucaramanga",7.116294,-73.120026,"Bombing/Explosion"
"1879",1986,"Santander","Bucaramanga",7.116294,-73.120026,"Bombing/Explosion"
"1880",1986,"Santander","Bucaramanga",7.116294,-73.120026,"Bombing/Explosion"
"1881",1986,"Santander","Bucaramanga",7.116294,-73.120026,"Bombing/Explosion"
"1882",1986,"Antioquia","Remedios",7.07786,-74.70355,"Armed Assault"
"1883",1986,"Cesar","Chimichagua",9.2559,-73.81427,"Assassination"
"1884",1986,"Antioquia","Briceno",7.110621,-75.551571,"Assassination"
"1885",1986,"Antioquia","Chigorodo",7.6676,-76.6803,"Assassination"
"1886",1986,"Antioquia","Briceno",7.110621,-75.551571,"Armed Assault"
"1887",1986,"Cundinamarca","Paime",5.37064,-74.1519,"Assassination"
"1888",1986,"Santander","Bucaramanga",7.116294,-73.120026,"Hostage Taking (Kidnapping)"
"1889",1986,"Antioquia","Cisneros",6.538423,-75.087737,"Armed Assault"
"1890",1986,"Quindio","Armenia",4.528694,-75.703846,"Armed Assault"
"1891",1986,"Santander","El Playon",7.472906,-73.203699,"Assassination"
"1892",1986,"Antioquia","Medellin",6.242026,-75.564766,"Assassination"
"1893",1986,"Antioquia","medellin",6.242026,-75.564766,"Assassination"
"1894",1986,"Antioquia","Cisneros",6.538423,-75.087737,"Armed Assault"
"1895",1986,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"1896",1986,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"1897",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1898",1986,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1899",1986,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1900",1986,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1901",1986,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1902",1986,"Cauca","Jambalo",2.85,-76.316667,"Armed Assault"
"1903",1986,"Antioquia","Otu",7.013333,-74.718056,"Armed Assault"
"1904",1986,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1905",1986,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1906",1986,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1907",1986,"Antioquia","Medellin",6.242026,-75.564766,"Hostage Taking (Barricade Incident)"
"1908",1986,"Santander","Sabana de Torres",7.39002,-73.50099,"Bombing/Explosion"
"1909",1986,"Magdalena","Rio Frio",10.90584,-74.172483,"Bombing/Explosion"
"1911",1986,"Huila","Isnos district",1.93005,-76.21495,"Armed Assault"
"1912",1986,"Antioquia","Medellin",6.242026,-75.564766,"Assassination"
"1913",1986,"Antioquia","Medellin",6.242026,-75.564766,"Assassination"
"1914",1986,"Antioquia","Medellin",6.242026,-75.564766,"Assassination"
"1915",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1916",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1917",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1918",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1919",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1920",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1921",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1922",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1923",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1924",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1925",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1926",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1927",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1928",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1929",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1930",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1931",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1932",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1933",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1934",1986,"Santander","Bucaramanga",7.116294,-73.120026,"Bombing/Explosion"
"1935",1986,"Tolima","Santa Isabel",4.71365,-75.09733,"Bombing/Explosion"
"1936",1986,"Cordoba","Cerete",8.881792,-75.796192,"Bombing/Explosion"
"1937",1986,"Arauca","Tame",6.46052,-71.72989,"Facility/Infrastructure Attack"
"1938",1986,"Santander","Floridablanca",7.062532,-73.085812,"Hostage Taking (Barricade Incident)"
"1939",1986,"Antioquia","El Troncal",7.04507,-75.59632,"Assassination"
"1940",1986,"Antioquia","Amaga",6.0404,-75.70336,"Assassination"
"1941",1986,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1942",1986,"Santander","Unknown",6.643708,-73.653621,"Armed Assault"
"1943",1986,"Magdalena","San Fernando",9.26868,-74.53037,"Armed Assault"
"1944",1986,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1945",1986,"Antioquia","Maceo",6.551944,-74.787222,"Assassination"
"1946",1986,"La Guajira","Villanueva",10.60485,-72.97948,"Bombing/Explosion"
"1947",1986,"Antioquia","Copacabana",6.34593,-75.50811,"Bombing/Explosion"
"1948",1986,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"1949",1986,"Antioquia","Maceo",6.551944,-74.787222,"Armed Assault"
"1950",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"1951",1986,"Risaralda","Pereira",4.814278,-75.694558,"Bombing/Explosion"
"1952",1986,"Risaralda","Pereira",4.814278,-75.694558,"Bombing/Explosion"
"1953",1986,"Risaralda","Pereira",4.814278,-75.694558,"Bombing/Explosion"
"1954",1986,"Risaralda","Pereira",4.814278,-75.694558,"Bombing/Explosion"
"1955",1986,"Boyaca","Puerto Boyaca",5.975153,-74.586142,"Assassination"
"1956",1986,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"1957",1986,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"1958",1986,"Boyaca","Puerto Romero",5.83752,-74.34079,"Armed Assault"
"1959",1986,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"1960",1986,"Antioquia","Medellin",6.242026,-75.564766,"Armed Assault"
"1961",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Armed Assault"
"1962",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Armed Assault"
"1963",1986,"Bolivar","Cartagena",10.413711,-75.533549,"Bombing/Explosion"
"1964",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Armed Assault"
"1965",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1966",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1967",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1968",1986,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"1969",1986,"Norte de Santander","La Donjuana",7.692156,-72.604162,"Armed Assault"
"1970",1986,"Meta","El Castillo",3.56375,-73.79515,"Armed Assault"
"1972",1986,"Arauca","Arauca",7.08582,-70.75779,"Facility/Infrastructure Attack"
"1973",1986,"Arauca","Arauca",7.08582,-70.75779,"Facility/Infrastructure Attack"
"1974",1986,"Arauca","Arauca",7.08582,-70.75779,"Facility/Infrastructure Attack"
"1977",1986,"Arauca","Banadia",6.938895,-71.810087,"Hostage Taking (Kidnapping)"
"1978",1986,"Antioquia","Caldas",6.09188,-75.63615,"Armed Assault"
"1979",1986,"Cauca","Puerto TeJada",3.228717,-76.419306,"Armed Assault"
"1980",1986,"Magdalena","Rio Frio",10.90584,-74.172483,"Armed Assault"
"1982",1986,"Meta","Acacias district",3.989773,-73.766963,"Assassination"
"1983",1986,"Meta","Granada",3.54434,-73.70781,"Assassination"
"1984",1986,"Bogota","Bogota",4.667128,-74.106056,"Assassination"
"1985",1986,"Antioquia","Andes",5.6559,-75.87712,"Bombing/Explosion"
"1986",1986,"Antioquia","Andes",5.6559,-75.87712,"Armed Assault"
"1987",1986,"Antioquia","Andes",5.6559,-75.87712,"Armed Assault"
"1988",1986,"Bolivar","San Pablo",7.48008,-73.92076,"Armed Assault"
"1989",1986,"Cundinamarca","Nemocon",5.065876,-73.878799,"Bombing/Explosion"
"1990",1986,"Caldas","Belalcazar",4.995278,-75.812778,"Armed Assault"
"1991",1986,"Caldas","Belalcazar",4.995278,-75.812778,"Armed Assault"
"1992",1986,"Caldas","Belalcazar district",4.995278,-75.812778,"Armed Assault"
"1993",1986,"Caldas","Belalcazar",4.995278,-75.812778,"Unknown"
"1994",1986,"Antioquia","San Pedro",6.462828,-75.556394,"Armed Assault"
"1995",1986,"Santander","Bucaramanga",7.116294,-73.120026,"Assassination"
"1996",1986,"Santander","Bucaramanga district",7.131202,-73.124973,"Bombing/Explosion"
